id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17837208,primeflats - Mauerpark Loft 2 - 1st Floor,1625771,Ben,Pankow,Prenzlauer Berg Nordwest,52.54808,13.41011,Entire home/apt,21,1,61,2019-11-13,1.99,55,160
17837210,primeflats - Mauerpark Loft 3 - 2nd Floor,1625771,Ben,Pankow,Prenzlauer Berg Nordwest,52.54909,13.412,Entire home/apt,21,1,73,2019-11-08,2.34,55,166
17837214,primeflats - Mauerpark Loft 4 - Maisonette,1625771,Ben,Pankow,Prenzlauer Berg Nordwest,52.54918,13.41127,Entire home/apt,21,1,97,2019-11-13,3.12,55,140
17837343,Zimmer zum Garten in 3er WG im SzeneKiez Neukölln,122000716,Jacqueline,Neukölln,Neuköllner Mitte/Zentrum,52.48187,13.42623,Private room,19,3,2,2017-05-28,0.06,2,0
17837938,Gemütliches Zimmer in Mitte! Wonderful place!,33487989,Nessa,Mitte,Brunnenstr. Süd,52.53683,13.39578,Private room,35,3,18,2018-11-12,0.60,1,0
17838393,"Big, bright Friedrichshain apartment",9495287,Martin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51623,13.47392,Entire home/apt,80,4,3,2017-08-03,0.10,1,0
17841139,Near WISTA Adlershof in a green area + bike,122036211,Halka,Treptow - Köpenick,Johannisthal,52.43245,13.51176,Private room,33,2,45,2019-10-23,1.41,1,62
17841306,"cozy designed, charming and comfortable 20qm room",122037949,Eicke,Mitte,Parkviertel,52.54924,13.35163,Private room,25,1,3,2017-10-28,0.11,1,0
17842207,"Quiet apartment in hip location, breakfast incl.",18969970,Sonja,Pankow,Prenzlauer Berg Nordwest,52.55297,13.40128,Entire home/apt,49,6,5,2017-06-22,0.16,1,0
17844801,"Nice room, very central with balcony",122071753,Sarah,Mitte,Moabit West,52.5338,13.34243,Private room,50,1,75,2019-10-31,2.35,1,139
17844992,***** Spectacular Panorama View Apartment !,122062923,Jan,Mitte,Moabit Ost,52.51427,13.33773,Entire home/apt,89,3,76,2019-11-10,2.40,1,44
17855401,Nice flat in Neukölln w. balcony,3634179,Line,Neukölln,Schillerpromenade,52.48285,13.42239,Entire home/apt,30,14,6,2019-03-30,0.21,1,0
17855915,STUDIO FAMILY FLAT PRENZLAUER BERG,30981168,Natalie,Pankow,Prenzlauer Berg Nord,52.54769,13.42488,Entire home/apt,75,2,75,2019-11-10,2.42,5,335
17860268,Cosy room in Friedrichshain,56173831,Amelie,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5162,13.46288,Private room,25,4,4,2017-09-26,0.13,1,0
17861187,Direkt am Park und trotzdem Zentral,84228805,Cornelia,Pankow,Prenzlauer Berg Süd,52.53061,13.43759,Private room,27,1,182,2019-10-29,5.70,2,10
17861460,Sunny Cosy Flat,80647411,Oren,Pankow,Prenzlauer Berg Südwest,52.53684,13.41672,Entire home/apt,44,1,4,2018-05-03,0.12,2,0
17861928,"Nice, bright flat with a balcony!",52613128,Benedikt,Mitte,Osloer Straße,52.56168,13.38896,Entire home/apt,80,3,3,2018-05-21,0.10,2,0
17863035,Private Room in Central City West / 3,116125052,Frank,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51653,13.29272,Private room,35,1,117,2019-11-11,3.71,7,300
17863403,Boutique  Appartement im Altbau.,84290731,Johnny,Charlottenburg-Wilm.,Kurfürstendamm,52.50395,13.31605,Entire home/apt,70,2,170,2019-10-21,5.28,1,293
17863597,"Queen Size Sofa, zentral im Moabiter Kiez",31217613,Ramona,Mitte,Moabit West,52.53139,13.32801,Shared room,33,1,5,2019-09-29,0.17,2,179
17864165,Private Room in Central City West / 1,116125052,Frank,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51623,13.29415,Private room,37,1,119,2019-11-10,3.86,7,306
17864169,"Home sweet home - Warm, sweet living",6317821,Mandy,Mitte,Wedding Zentrum,52.55252,13.36473,Private room,21,2,7,2018-02-11,0.22,1,0
17867970,Cozy 1-bedroom in Prenzlauer Berg,85609349,Sina,Pankow,Prenzlauer Berg Süd,52.53601,13.4254,Entire home/apt,50,2,0,,,1,0
17869882,"Modern apartment very central-50 sqm, 1 bedroom",122329063,Laura & Vilius,Mitte,Alexanderplatz,52.52327,13.40479,Entire home/apt,110,3,62,2019-10-26,1.94,1,224
17871679,Cosy Room in Friedrichshain,30401461,Anouk,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51798,13.46092,Private room,23,2,5,2017-10-08,0.16,1,0
17872989,Light and Spacious,122355992,Neirin,Neukölln,Neuköllner Mitte/Zentrum,52.48057,13.4321,Private room,42,3,45,2019-10-18,1.57,2,0
17876581,Sunny top floor loft Prenzlauer Berg,122389443,Claus,Pankow,Prenzlauer Berg Südwest,52.53762,13.41032,Entire home/apt,95,2,79,2019-09-30,2.51,1,68
17877180,"Charming, bright flat in Schöneberg",41652553,Safir,Tempelhof - Schöneberg,Schöneberg-Nord,52.4952,13.34624,Private room,65,3,2,2017-12-26,0.06,1,0
17883016,Lovely 2room Apartment in Neukölln,13704655,Nina,Neukölln,Neuköllner Mitte/Zentrum,52.47186,13.43747,Entire home/apt,50,3,53,2019-11-11,1.66,1,24
17884600,"Fernsehturm-Blick! Einzigartig, ruhig, zentral.",51840698,Nora,Pankow,Prenzlauer Berg Süd,52.53363,13.43171,Private room,65,1,226,2019-11-11,7.08,1,68
17886143,Mitten in Friedrichshain,122494536,Ivica,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51566,13.47135,Entire home/apt,65,7,28,2018-05-29,0.88,1,0
17886610,"2 room apartment, 63 m², quiet, central, bright",18666379,Sabine,Pankow,Weißensee,52.55632,13.42935,Entire home/apt,80,4,13,2019-08-10,0.41,1,146
17887372,Mitten im grünen Berlin - 236 m² Villa mit Sauna,21413848,Maik,Marzahn - Hellersdorf,Kaulsdorf,52.48742,13.56818,Entire home/apt,140,3,65,2019-09-20,2.05,1,0
17888475,1 Zimmer in einer Altbauwohnung am Mexikoplatz,104490446,Maria,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43659,13.23477,Private room,35,3,23,2019-11-09,0.76,1,159
17888511,"Beautiful, sunny apartment for 6 in hip Wedding",45425132,Christopher,Mitte,Parkviertel,52.54894,13.34327,Entire home/apt,69,3,4,2017-12-30,0.13,1,0
17889251,Luxury Big APARTMENT in the HEART of BERLIN-MITTE,122528377,Robby,Mitte,Brunnenstr. Süd,52.52953,13.39404,Entire home/apt,85,180,0,,,4,0
17897248,Lovely place at Rosenthaler Platz,5428990,Beatrice,Mitte,Brunnenstr. Süd,52.53075,13.40192,Private room,49,1,28,2018-07-27,0.88,1,0
17898593,Your cosy stay in Neukölln. Bright & well located!,5223420,Robin,Neukölln,Schillerpromenade,52.46947,13.42786,Private room,37,2,12,2017-10-03,0.38,1,0
17899087,Large Midcentury Style Berlin Altbau - Moabit,122638142,Martin & Charley,Mitte,Moabit West,52.52811,13.34196,Entire home/apt,80,2,4,2017-06-18,0.13,1,0
17899798,Modern Apartment near Museum Island,29707913,Jessica,Mitte,Alexanderplatz,52.50871,13.40492,Entire home/apt,120,1,8,2019-07-30,0.26,1,32
17900705,Helle moderne ruhige Wohnung,15974323,Stefan,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43178,13.22151,Entire home/apt,25,1,9,2017-07-13,0.29,1,0
17901717,Modern cosy retreat in central Berlin-Mitte,4822439,Isabel,Mitte,Brunnenstr. Süd,52.53352,13.40344,Entire home/apt,49,13,4,2018-02-16,0.13,1,0
17901748,COSY CENTRAL FLAT IN THE HEART OF BERLIN,122667527,Kate,Mitte,Brunnenstr. Süd,52.53497,13.39942,Entire home/apt,60,3,62,2019-10-31,2.00,1,64
17901903,Sehr schöne Altbauwohnung mitten in Berlin,443499,Anton,Mitte,Moabit Ost,52.53263,13.35183,Entire home/apt,58,3,54,2019-10-15,1.72,4,79
17911456,Big Apartment in Kreuzberg Berlin three rooms,122779771,Astrid,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50101,13.42803,Entire home/apt,96,6,21,2019-07-30,0.66,1,23
17913105,Charming sunny 3-room apartment Weserkiez Neukölln,45882986,Carsten,Neukölln,Rixdorf,52.47976,13.44641,Entire home/apt,60,6,6,2018-04-02,0.19,1,0
17913499,Birkenwäldchen77,122796983,Christian,Marzahn - Hellersdorf,Biesdorf,52.52002,13.55356,Entire home/apt,50,1,66,2019-10-27,2.10,1,243
17914776,primeflats - Loft 10 at Tempelhofer Flugfeld,1625771,Ben,Tempelhof - Schöneberg,Tempelhof,52.46701,13.38402,Entire home/apt,21,1,67,2019-11-12,2.18,55,162
17914780,primeflats - Loft 14 Tempelhofer Flugfeld,1625771,Ben,Tempelhof - Schöneberg,Tempelhof,52.46615,13.38204,Entire home/apt,21,1,102,2019-11-06,3.34,55,133
17914783,primeflats - Loft 16 Tempelhofer Flugfeld,1625771,Ben,Tempelhof - Schöneberg,Tempelhof,52.46761,13.3839,Entire home/apt,21,1,60,2019-11-12,1.91,55,134
17915612,Beautiful room in the very heart of Kreuzberg,65400714,Catharina,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49444,13.44141,Private room,30,2,14,2018-01-20,0.44,1,0
17916064,"Beautiful home with ""Spa bath"" in trendy Neukölln",17547915,Tina,Neukölln,Rixdorf,52.47163,13.44188,Entire home/apt,75,4,21,2019-08-03,0.69,1,0
17922158,Ruhig-Gemütlich-Hell in Pankow/Niederschönhausen,486070,Nora,Pankow,Blankenfelde/Niederschönhausen,52.58284,13.41139,Private room,25,3,4,2019-04-21,0.13,1,11
17923110,...,15232980,Robyn,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50614,13.46646,Private room,28,2,1,2017-04-14,0.03,1,0
17924539,Cozy room in a beautiful apartment in Bergmankiez,98008871,Maria,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49219,13.38263,Private room,18,3,3,2017-07-26,0.10,2,0
17924604,Sunny room Kurfürstendamm in Charlottenburg,41144716,Mariya,Charlottenburg-Wilm.,Kantstraße,52.507,13.32567,Private room,45,2,36,2019-09-29,1.20,1,89
17930166,East Berlin Flat,22053028,Pedro,Lichtenberg,Alt-Lichtenberg,52.51873,13.48505,Private room,50,3,15,2019-10-27,0.91,1,0
17931165,Nice and spacious room close to Bergmannkiez,10301120,Luisa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4853,13.37566,Private room,52,2,1,2017-10-10,0.04,1,0
17932048,Apartment in Richardplatz,10598450,Henry,Neukölln,Rixdorf,52.47342,13.44997,Private room,24,1,0,,,1,0
17932098,Cosy room in the heart of Kreuzberg,859725,Olly,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50076,13.4339,Private room,30,12,2,2018-04-08,0.06,1,0
17934396,primeflats - Apartment am Schillerpark 6,1625771,Ben,Mitte,Parkviertel,52.55368,13.34989,Entire home/apt,21,1,98,2019-11-02,3.23,55,137
17934406,primeflats - Apartment in Wedding 9,1625771,Ben,Mitte,Parkviertel,52.54796,13.35126,Entire home/apt,21,1,58,2019-11-06,2.00,55,118
17934412,"primeflats - Former Old Bakery, New Remise 15",1625771,Ben,Mitte,Moabit Ost,52.52368,13.35849,Entire home/apt,21,1,76,2019-10-27,2.44,55,17
17934676,cosy Room at Friedrichshain,38091140,Jasmin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51341,13.47206,Private room,40,2,11,2019-04-08,0.39,1,317
17936635,"Stylish, clean, hip Neukölln place",9131465,Keith,Neukölln,Neuköllner Mitte/Zentrum,52.48154,13.42901,Entire home/apt,32,6,9,2019-09-04,0.31,1,0
17937468,Cozy room in shared flat,44309225,Julianne,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51363,13.46631,Private room,18,4,0,,,1,0
17941904,Großzügige Familienwohnung,1636887,Kasia,Tempelhof - Schöneberg,Schöneberg-Süd,52.48721,13.34681,Entire home/apt,110,3,3,2017-10-01,0.10,1,41
17943209,Big and bright apartment very central,9485132,Dax,Pankow,Prenzlauer Berg Nordwest,52.54912,13.41221,Entire home/apt,65,2,6,2019-10-28,0.32,1,204
17943884,A Big Sunny Room For Your Comfortable Stay,25805472,Valentina,Lichtenberg,Alt-Hohenschönhausen Süd,52.53477,13.48623,Private room,20,6,0,,,1,0
17948177,Rustic Oasis in Reuterkiez,5194400,Wilken,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48782,13.42252,Entire home/apt,200,3,143,2019-11-10,4.62,3,337
17948242,Authentic | Huge | Great Connection,66242460,Lisa,Mitte,Wedding Zentrum,52.54856,13.36958,Private room,42,2,4,2017-07-23,0.12,1,0
17948464,KL5,123153071,Markus,Steglitz - Zehlendorf,Schloßstr.,52.46037,13.30604,Entire home/apt,60,5,44,2019-10-21,1.39,1,148
17948576,Cozy flat in Friedrichshain,105733541,Melina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50958,13.4719,Entire home/apt,80,3,3,2018-06-17,0.13,1,0
17948689,"Big, Sunny, Entire Apartment in Neukölln",13494841,Shawn,Neukölln,Neuköllner Mitte/Zentrum,52.46587,13.44223,Entire home/apt,45,3,5,2017-10-04,0.16,1,0
17949768,"Not for the masses, just for the classes",123163177,Peter,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49859,13.45794,Private room,50,2,13,2019-06-02,0.42,1,359
17951240,Charming retro bedroom in East Berlin,35127167,Marine,Pankow,Pankow Süd,52.56754,13.4171,Private room,25,3,5,2017-06-05,0.16,1,0
17951417,primeflats - Groups/Familes: Huge Apartment at Berlin Gasometer 17,1625771,Ben,Tempelhof - Schöneberg,Schöneberg-Süd,52.48521,13.361,Entire home/apt,21,1,108,2019-11-02,3.48,55,156
17952087,"Gemütliches Zimmer in Berlin, Friedrichshain",52989844,Nicola,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51101,13.46124,Private room,40,5,8,2019-07-07,0.25,1,0
17953962,stylish room for 2 in east berlin,88019948,Jacqueline,Treptow - Köpenick,Alt  Treptow,52.48889,13.45582,Private room,30,4,21,2019-08-28,0.66,1,0
17955187,Large room in Neukölln's loveliest neighbourhood,123210344,Benjamin,Neukölln,Rixdorf,52.4738,13.45115,Private room,30,5,3,2018-04-03,0.10,1,0
17955217,schönes Zimmer mit privatem Bad,66598123,Sabine,Marzahn - Hellersdorf,Biesdorf,52.53046,13.55361,Private room,40,2,155,2019-11-01,4.90,2,125
17957072,Berlin-Mitte,56862190,Kathrin,Mitte,Brunnenstr. Süd,52.52985,13.38784,Entire home/apt,55,8,7,2018-11-04,0.23,1,0
17957644,"Helles, schönes Zimmer in Prenzlauer Berg zentral",10467790,Ingo,Pankow,Prenzlauer Berg Süd,52.53618,13.43145,Private room,65,2,55,2019-11-03,2.06,1,270
17957816,Family friendly brand new apartment,18653220,Ido,Mitte,Brunnenstr. Nord,52.5397,13.40076,Entire home/apt,70,62,0,,,3,222
17958695,Helles Zimmer in Moabit in 2er Wg,105197019,Ted,Mitte,Moabit West,52.52769,13.33684,Private room,25,3,0,,,1,0
17958705,Quiet and Spacious 2-Room-Apartment in Neukölln,47723264,Florian,Neukölln,Reuterstraße,52.48796,13.42825,Entire home/apt,70,4,42,2019-10-01,1.33,1,0
17958714,Cosy flat in Neukölln,20501333,Enno,Neukölln,Neuköllner Mitte/Zentrum,52.47847,13.43727,Entire home/apt,42,24,0,,,1,0
17968239,Modern Berlin House with garden & terrace,123392782,John,Pankow,Prenzlauer Berg Ost,52.5212,13.45897,Entire home/apt,225,2,103,2019-10-13,3.29,1,78
17968917,Sunny and spacious room in Neukölln with balcony,91874684,Elli,Neukölln,Rixdorf,52.47759,13.44828,Private room,28,3,13,2018-06-11,0.42,2,13
17968986,Appartement (23 m²) Berlin-Pankow /Franz.-Buchholz,123399045,Anita,Pankow,Buchholz,52.60398,13.43376,Entire home/apt,48,2,72,2019-11-04,2.44,1,150
17969046,"Spacious Room, Great Location.",118029206,Jamie,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51656,13.46026,Private room,22,1,3,2017-08-02,0.09,1,0
17969679,"Cozy, quiet 1-room-apartment",34052801,Anna,Tempelhof - Schöneberg,Schöneberg-Süd,52.48773,13.35398,Entire home/apt,40,20,1,2017-05-05,0.03,1,0
17969830,Stylish top-floor apartment in historic building,123405231,Regia,Treptow - Köpenick,Baumschulenweg,52.46667,13.48827,Private room,60,1,0,,,1,0
17970711,Beauty Apt.MITTE Heart of Berlin@RosenthalerPlatz,109353960,Angelina,Mitte,Brunnenstr. Süd,52.53011,13.39681,Entire home/apt,269,1,63,2019-08-23,2.14,9,106
17971207,beautiful flat in Schöneberg- family friendly!,8404774,Nina,Tempelhof - Schöneberg,Friedenau,52.46792,13.33916,Entire home/apt,20,3,13,2019-04-22,0.43,1,1
17975037,"YOUR OWN FLAT IN BERLIN, GREAT LOCATION BUT QUIET",8428677,Faran,Neukölln,Rixdorf,52.48558,13.44625,Entire home/apt,50,2,9,2017-10-17,0.28,2,0
17977330,Cosy room full of sun and perfectly situated,26421301,Hubertus,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50492,13.46917,Private room,50,2,120,2019-10-19,3.79,1,55
17981952,Beautiful & spacious apartment,45003964,Anthony,Reinickendorf,West 3,52.57968,13.30176,Entire home/apt,55,3,2,2018-06-26,0.11,1,0
17982918,Flat in Kreuzberg-Friedrichshain,123540297,Luca,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50305,13.45562,Entire home/apt,50,1,6,2017-04-25,0.19,1,0
17984821,Schickes Zimmer + ensuite Bad in toller Wohnung,118997717,Malte,Charlottenburg-Wilm.,Mierendorffplatz,52.52722,13.30017,Private room,40,2,5,2019-01-16,0.16,1,44
17985590,Self Contained & Central Kreuzberg Flat,4620215,John,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49242,13.41979,Entire home/apt,65,4,5,2017-06-11,0.16,1,0
17986047,Room in Mitte!,34897083,Inês,Mitte,Alexanderplatz,52.53682,13.37521,Private room,25,4,7,2017-07-24,0.22,1,131
17988287,The place 2 stay,37691529,Roberto,Mitte,Parkviertel,52.54474,13.34854,Private room,25,14,0,,,1,0
17989561,Cozy room in a great location,62493437,Marta,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49856,13.44429,Private room,50,3,26,2018-10-15,0.83,1,0
17989798,stylish apartment in the middle of prenzlauer berg,43401067,Michael,Pankow,Helmholtzplatz,52.54707,13.41496,Entire home/apt,55,4,3,2017-06-17,0.09,1,0
17990380,stylish & cozy room in Friedrichshain,10123125,Florian,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52263,13.45149,Private room,49,3,26,2019-11-03,0.83,1,71
17990722,Spree Loft on the River,31142978,Arthur,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50405,13.43755,Entire home/apt,200,3,88,2019-10-25,2.78,3,146
17992690,Großes helles Zimmer mit Balkon!,2401126,Ramon,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52443,13.44977,Private room,36,2,18,2019-06-01,0.58,1,0
17993203,Loft in central berlin with south balcony,9110422,Anja,Mitte,Alexanderplatz,52.53149,13.37962,Private room,69,5,0,,,2,36
17993920,Welcome to the heart of Berlin's Prenzlauer Berg!,21758874,Marleen,Pankow,Prenzlauer Berg Nordwest,52.54488,13.413,Entire home/apt,44,4,16,2019-11-09,0.51,1,0
17998539,"Ruhige, aber zentrale Whg. in Prenzlauer Berg",63996887,Karsten,Pankow,Helmholtzplatz,52.5468,13.41468,Entire home/apt,47,7,10,2017-11-04,0.32,1,0
17999044,Sunny room with own balcony.,123704592,Ann-Cathrin,Mitte,Wedding Zentrum,52.55023,13.36344,Private room,20,3,1,2017-04-13,0.03,1,0
18001232,primeflats - Apartment Rixdorf Böhmisches Viertel,1625771,Ben,Neukölln,Rixdorf,52.47532,13.44292,Entire home/apt,21,1,60,2019-11-09,1.89,55,141
18005246,Bright room in Friedrichshain,31961550,Emiliano,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51564,13.45955,Private room,10,14,0,,,1,0
18006487,Spacious Maisonette with SunRoom good monthly rate,123775069,Karl-Heinz,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50233,13.38064,Entire home/apt,81,180,0,,,1,358
18011292,Bright and cosy room in Neukölln,18137481,Maike,Neukölln,Reuterstraße,52.49031,13.42956,Private room,35,3,3,2019-04-29,0.20,1,0
18011537,Private room in shared flat,116568785,Alicia,Mitte,Brunnenstr. Süd,52.53454,13.39825,Entire home/apt,30,5,0,,,1,0
18012306,Altbau Wohnung mit Lizenz am Botanischen Garten,28761130,Jana,Steglitz - Zehlendorf,Schloßstr.,52.45758,13.32286,Entire home/apt,81,2,51,2019-10-28,1.66,1,146
18013828,"Cosy room in Rixdorf, the heart of Neukölln",75049576,Frederik,Neukölln,Rixdorf,52.47223,13.44493,Private room,30,4,8,2019-10-03,0.25,2,0
18014187,"Schöne, helle Räume in Ku'Damm-Nähe mit Balkon",123852980,Patrick,Charlottenburg-Wilm.,Halensee,52.49965,13.29871,Entire home/apt,50,1,180,2019-11-03,5.84,1,129
18015444,"Zimmer im Grünen, zur City ca. 30 min",123865497,Kay,Lichtenberg,Karlshorst,52.48268,13.51234,Private room,20,10,79,2019-10-31,2.49,1,9
18017333,Room in nice and lovely town house,22972869,Thomas,Treptow - Köpenick,Friedrichshagen,52.45386,13.62368,Private room,55,2,24,2019-10-26,0.80,2,169
18018944,Zentrale helle Wohnung mit 30qm Dachterrasse,17148172,Tobias,Pankow,Prenzlauer Berg Süd,52.52978,13.42527,Entire home/apt,79,5,4,2018-01-08,0.13,1,0
18019626,Big and beautiful Kreuzberg apartment,2307050,Johannes,Mitte,Alexanderplatz,52.50525,13.42193,Entire home/apt,120,6,5,2017-09-25,0.16,1,0
18021161,Bright and spacious room in lively Kreuzberg,15138918,Lisa,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49918,13.44307,Private room,35,1,2,2017-04-23,0.06,1,0
18022571,relaxing sunny room in amazing Neukolln,7163857,Alex,Neukölln,Rixdorf,52.48065,13.44383,Private room,40,4,5,2019-08-12,0.16,1,0
18025186,Super central flat (52m2) near Potsdamer Platz,36512418,Sabrina,Mitte,Regierungsviertel,52.51014,13.38026,Entire home/apt,80,1,212,2019-11-12,6.67,1,58
18027335,Schicke Altbauwohnung in Moabit,4206149,Alexander,Mitte,Moabit West,52.52937,13.33939,Entire home/apt,55,120,1,2017-09-28,0.04,1,132
18027346,primeflats - Bright&Huge for Families&Groups 26,1625771,Ben,Mitte,Osloer Straße,52.56516,13.38946,Entire home/apt,21,1,86,2019-11-12,2.92,55,112
18027407,primeflats - Cool Schöneberg District 11 - Mandel,1625771,Ben,Tempelhof - Schöneberg,Schöneberg-Süd,52.48122,13.36219,Entire home/apt,21,1,62,2019-11-13,2.15,55,132
18027408,primeflats - Feel well apartment Schöneberg 13 - Brahms,1625771,Ben,Tempelhof - Schöneberg,Schöneberg-Süd,52.48225,13.35995,Entire home/apt,21,1,76,2019-10-06,2.53,55,161
18028238,Chilled WG in central Berlin,33209653,Max,Mitte,Moabit Ost,52.5155,13.3366,Private room,23,5,3,2018-06-06,0.10,1,0
